FlowId,Type,Size,StartTime,EndTime,FCT,RxBytes,FinReceived
4,Background,1024,0.747506,0.747658,0.000152000000000041,1244,True
2,Background,1024,0.747673,0.747826,0.00015299999999995872,1244,True
0,Background,104857600,0.748492,1.02768,0.2791879999999999,108768230,True
3,Background,1024,0.748498,0.748654,0.000156000000000045,1244,True
4,Background,10240,0.749445,0.749605,0.00015999999999993797,10838,True
5,Background,1048576,0.749898,0.753125,0.003227000000000091,1087892,True
4,Background,1048576,0.750307,0.753428,0.0031210000000000404,1087892,True
4,Background,10240,0.750483,0.750722,0.00023899999999998922,10838,True
4,Background,102400,0.750609,0.751793,0.0011840000000000739,106400,True
8,Background,104857600,0.750793,1.04448,0.29368700000000003,108768230,True
1,Background,10240,0.751776,0.752175,0.0003990000000000382,10838,True
5,Background,10240,0.752366,0.752599,0.00023300000000003873,10838,True
1,Background,1048576,0.755676,0.758583,0.002906999999999993,1087892,True
1,Background,10240,0.755782,0.755989,0.00020700000000006824,10838,True
4,Background,1048576,0.759708,0.762099,0.002390999999999921,1087892,True
5,Background,10485760,0.76249,0.788558,0.02606799999999998,10876994,True
0,Background,102400,0.762628,0.76309,0.00046200000000007346,106400,True
4,Background,10240,0.76412,0.764282,0.00016199999999999548,10838,True
2,Background,102400,0.765093,0.765557,0.00046400000000001995,106400,True
2,Background,10240,0.765539,0.7658,0.00026100000000006673,10838,True
6,Background,102400,0.765891,0.766741,0.0008500000000000174,106400,True
4,Background,10240,0.766085,0.766317,0.00023200000000000998,10838,True
4,Background,10240,0.76614,0.766371,0.00023099999999998122,10838,True
3,Background,10485760,0.766715,0.816012,0.049296999999999924,10876994,True
2,Background,1048576,0.767235,0.781196,0.013961000000000001,1087892,True
4,Background,10240,0.767906,0.768244,0.0003380000000000605,10838,True
2,Background,102400,0.768491,0.769123,0.0006319999999999659,106400,True
5,Background,10240,0.770307,0.770626,0.00031900000000006923,10838,True
2,Background,10240,0.771588,0.771758,0.00017000000000000348,10838,True
2,Background,102400,0.771916,0.772727,0.0008110000000000062,106400,True
9,Background,10240,0.77306,0.773286,0.0002260000000000595,10838,True
3,Background,1024,0.77403,0.774276,0.00024599999999996847,1244,True
5,Background,102400,0.774292,0.774836,0.0005439999999999889,106400,True
3,Background,10240,0.775239,0.775396,0.00015699999999996272,10838,True
5,Background,10240,0.778739,0.779165,0.00042600000000003746,10838,True
4,Background,1024,0.778837,0.779194,0.0003570000000000517,1244,True
4,Background,1048576,0.779124,0.786951,0.007826999999999917,1087892,True
5,Background,102400,0.779679,0.786006,0.0063269999999999715,106400,True
6,Background,10485760,0.781178,0.81189,0.03071199999999996,10876994,True
6,Background,10240,0.781257,0.781412,0.00015500000000001624,10838,True
6,Background,1048576,0.783473,0.797472,0.013998999999999984,1087892,True
2,Background,10240,0.784494,0.784723,0.0002289999999999237,10838,True
6,Background,10240,0.784873,0.785225,0.00035199999999990794,10838,True
1,Background,1048576,0.785838,0.794131,0.008292999999999995,1087892,True
5,Background,102400,0.785903,0.78682,0.0009169999999999456,106400,True
4,Background,102400,0.786501,0.789038,0.0025370000000000115,106400,True
3,Background,102400,0.788379,0.789125,0.0007459999999999134,106400,True
7,Background,10240,0.789282,0.789439,0.00015699999999996272,10838,True
5,Background,10240,0.789877,0.790113,0.00023599999999990295,10838,True
4,Background,102400,0.790328,0.790998,0.0006699999999999484,106400,True
4,Background,10485760,0.791564,0.847123,0.055558999999999914,10876994,True
2,Background,10240,0.793592,0.794008,0.00041600000000008297,10838,True
1,Background,102400,0.79406,0.794565,0.0005049999999999777,106400,True
3,Background,1024,0.794359,0.794576,0.0002169999999999117,1244,True
5,Background,1048576,0.794635,0.810508,0.015873000000000026,1087892,True
1,Background,102400,0.794673,0.799063,0.004390000000000005,106400,True
